攝影機名稱,車牌,單位,日期,時間,攝影機,LocationID,經度,緯度
(租11401)仁和路一段(市112)、仁和七街-4.往埔頂二街(車),NOR-1002,圳頂派出所,2025-09-23,08:43:33,2030425031,LOC_1664,121.276729,24.900089
(租11401)埔頂路一段(桃53)、慈光街-4.往慈光街(車),NOR-1002,圳頂派出所,2025-09-23,08:44:18,2030416031,LOC_1697,121.277361,24.904895
(租11401)埔頂路一段(桃53)、慈光街-3.往仁和路一段(車),NOR-1002,圳頂派出所,2025-09-23,08:44:23,2030416021,LOC_1696,121.276821,24.9052
(租11401)白玉一路、白玉二路與自強五街口-3.往自強一路(車),NOR-1001,觀音分駐所,2025-09-23,08:48:00,2020859021,LOC_0846,121.083625,25.044509
(租11401)白玉一路、白玉二路與自強五街口-4.自強五街往桃科五路(車),NOR-1001,觀音分駐所,2025-09-23,08:48:03,2020859031,LOC_0847,121.083491,25.044828
(租11401)白玉一路、白玉二路與自強五街口-5.白玉二路往桃科五路(車),NOR-1001,觀音分駐所,2025-09-23,08:48:08,2020859041,LOC_0848,121.08287,25.045127
(租11401)白玉一路、白玉二路與自強五街口-6.往白玉三路(車),NOR-1001,觀音分駐所,2025-09-23,08:48:13,2020859051,LOC_0849,121.08241,25.044702
(租11401)自強一路與桃科五路口-5.往白玉二路(車),NOR-1001,觀音分駐所,2025-09-23,08:48:28,2020858041,LOC_0854,121.084189,25.045204
(租11401)自強一路與桃科五路口-4.往自強五路(車),NOR-1001,觀音分駐所,2025-09-23,08:48:32,2020858031,LOC_0853,121.084306,25.044773
(租11401)自強一路與桃科五路口-3.往白玉一路(車),NOR-1001,觀音分駐所,2025-09-23,08:48:33,2020858021,LOC_0852,121.084438,25.044564
(租11401)自強一路與桃科五路口-6.往桃科六路(車),NOR-1001,觀音分駐所,2025-09-23,08:48:39,2020858051,LOC_0855,121.084749,25.0451
(租11401)桃科七路與白玉二路口-2.往桃科六路(車),NOR-1001,觀音分駐所,2025-09-23,08:49:00,2020857011,LOC_0867,121.085838,25.047488
(租11401)桃科七路與白玉二路口-3.往白玉三路(車),NOR-1001,觀音分駐所,2025-09-23,08:49:02,2020857021,LOC_0868,121.085974,25.047749
(租11401)桃科七路與白玉二路口-4.往自強六街(車),NOR-1001,觀音分駐所,2025-09-23,08:49:04,2020857031,LOC_0869,121.086282,25.047676
(租11401)桃科七路與白玉二路口-5.往自強二路(車),NOR-1001,觀音分駐所,2025-09-23,08:49:06,2020857041,LOC_0870,121.086178,25.047453
(租11402)玉林路一段與桃科六路口-2.往白玉三路(車),NOR-1001,觀音分駐所,2025-09-23,08:49:42,2021069011,LOC_0918,121.08872,25.043427
(租11402)玉林路一段與桃科六路口-3.往中興路(車),NOR-1001,觀音分駐所,2025-09-23,08:49:48,2021069021,LOC_0919,121.088328,25.04289
(租11402)信義路145、156巷口-2.往中正路(車),NOR-1001,觀音分駐所,2025-09-23,08:52:05,2020368011,LOC_0935,121.077574,25.035256
(租11402)信義路145、156巷口-4.往信義路(車),NOR-1001,觀音分駐所,2025-09-23,08:52:13,2020368031,LOC_0937,121.076785,25.035825
(租11402)信義路145、156巷口-3.往桃科一路(車),NOR-1001,觀音分駐所,2025-09-23,08:52:21,2020368021,LOC_0936,121.076456,25.035168
(租11401)文化路與觀和路口-2.往中正路(車),NOR-1001,觀音分駐所,2025-09-23,08:53:42,2020349011,LOC_0820,121.08444,25.029482
(租11401)文化路與觀和路口-3.往廣興一路(車),NOR-1001,觀音分駐所,2025-09-23,08:53:46,2020349021,LOC_0821,121.084697,25.029324
(租11401)文化路與觀新路-1.往濱海路廣興段(車),NOR-1001,觀音分駐所,2025-09-23,08:53:57,2020349111,LOC_0823,121.085098,25.02806
(租11401)龍華路與龍祥路-5.往中正路242巷(車),UNC-1001,龍潭派出所,2025-09-23,09:07:00,2090680041,LOC_4199,121.216869,24.862147
(租11401)龍華路與龍祥路-6.往中正路242巷(車),UNC-1001,龍潭派出所,2025-09-23,09:07:02,2090680051,LOC_4200,121.216662,24.862268
(租11401)龍華路與龍祥路-4.往東龍路(車),UNC-1001,龍潭派出所,2025-09-23,09:07:07,2090680031,LOC_4198,121.216789,24.861809
(租11401)龍華路與龍祥路-3.往新龍路(車),UNC-1001,龍潭派出所,2025-09-23,09:07:09,2090680021,LOC_4197,121.216983,24.861558
(租11402)興豐路、長安街-3.往長安街1906巷往羊稠仔(車),UNC-1001,大安派出所,2025-09-23,09:07:11,2080798021,LOC_4036,121.217114,24.861215
(租11402)興豐路、長安街-5.往興豐街往鶯歌(車),UNC-1001,大安派出所,2025-09-23,09:07:11,2080798041,LOC_4038,121.217114,24.861215
(租11402)興豐路、長安街-4.往興豐街往八德分局(車),UNC-1001,大安派出所,2025-09-23,09:07:14,2080798031,LOC_4037,121.21668,24.861264
(租11402)中正東路、和二路-3.往中正東路往和二路79巷19弄(車),UNC-1001,南雅派出所,2025-09-23,09:07:14,2030828021,LOC_1534,121.21668,24.861264
(租11402)龍華路226巷、242巷-2.往龍華路226巷內(車),UNC-1001,龍潭派出所,2025-09-23,09:07:14,2090843011,LOC_4246,121.21668,24.861264
(租11402)東龍路與龍祥路口-2.往東龍路60巷(車),UNC-1001,龍潭派出所,2025-09-23,09:07:23,2090691011,LOC_4227,121.215973,24.86101
(租11402)東龍路與龍祥路口-4.往新龍路方向(車),UNC-1001,龍潭派出所,2025-09-23,09:07:28,2090691031,LOC_4229,121.215588,24.861255
(租11402)東龍路與龍祥路口-3.往東龍路83巷(車),UNC-1001,龍潭派出所,2025-09-23,09:07:29,2090691021,LOC_4228,121.215498,24.861301
(租11402)東龍路與中正路242巷口-3.往龍華路(車),UNC-1001,龍潭派出所,2025-09-23,09:07:37,2090690021,LOC_4224,121.215791,24.86238
(租11402)東龍路與中正路242巷口-4.往南龍路(車),UNC-1001,龍潭派出所,2025-09-23,09:07:44,2090690031,LOC_4225,121.214997,24.862705
(租11401)東龍路與南龍路口 (東龍路200巷)-3.往新龍路(車),UNC-1001,龍潭派出所,2025-09-23,09:07:52,2090672021,LOC_4189,121.214616,24.863748
(租11401)東龍路與南龍路口 (東龍路200巷)-4.往神龍路(車),UNC-1001,龍潭派出所,2025-09-23,09:08:03,2090672031,LOC_4190,121.213806,24.864296
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-5.往龍元路(車),UNC-1001,龍潭派出所,2025-09-23,09:08:20,2090671041,LOC_4185,121.212492,24.865318
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-3.往聖亭路(車),UNC-1001,龍潭派出所,2025-09-23,09:08:24,2090671021,LOC_4183,121.21216,24.865594
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-4.往東龍路313巷(車),UNC-1001,龍潭派出所,2025-09-23,09:08:27,2090671031,LOC_4184,121.212523,24.865986
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-6.往東龍路(車),UNC-1001,龍潭派出所,2025-09-23,09:08:32,2090671051,LOC_4186,121.212799,24.865736
(租11402)介壽路(台4)、仁善街-4.往介壽路往興豐路(車),NOR-1002,圳頂派出所,2025-09-24,08:27:00,2030790031,LOC_1705,121.286972,24.90829
(租11402)介壽路(台4)、仁善街-3.往仁善街往埔仁路(車),NOR-1002,圳頂派出所,2025-09-24,08:27:05,2030790021,LOC_1704,121.286205,24.908051
(租11402)介壽路(台4)、仁善街-2.往介壽路往員林路一段(車),NOR-1002,圳頂派出所,2025-09-24,08:27:08,2030790011,LOC_1703,121.286422,24.907734
(租11402)介壽路(台4)、介壽路891巷-3.往介壽路891巷往仁福宮前道路(車),NOR-1002,圳頂派出所,2025-09-24,08:27:22,2030427021,LOC_1708,121.286172,24.906234
(租11401)仁德南街、仁美街135巷-2.往長興路三段(車),NOR-1002,圳頂派出所,2025-09-24,08:28:15,2030426011,LOC_1675,121.285474,24.9105
(租11401)仁德南街、仁美街135巷-3.往仁美一街(車),NOR-1002,圳頂派出所,2025-09-24,08:28:18,2030426021,LOC_1676,121.28533,24.910766
(租11401)仁德南街、仁美街135巷-4.往埔仁路(車),NOR-1002,圳頂派出所,2025-09-24,08:28:20,2030426031,LOC_1677,121.285038,24.910665
(租11402)慈光街、慈光二街、埔頂二街-3.往埔頂二街往埔頂七街(車),NOR-1002,圳頂派出所,2025-09-24,08:29:19,2030826021,LOC_1737,121.280727,24.903495
(租11402)慈光街、慈光二街、埔頂二街-4.往慈光二街往慈光一街(車),NOR-1002,圳頂派出所,2025-09-24,08:29:28,2030826031,LOC_1738,121.280488,24.902647
(租11402)埔仁路、埔頂二街、公園三街-4.往埔頂二街往埔頂街(車),NOR-1002,圳頂派出所,2025-09-24,08:29:45,2030827031,LOC_1722,121.278193,24.902396
(租11402)埔仁路、埔頂二街、公園三街-3.往公園三街往埔仁路192巷(車),NOR-1002,圳頂派出所,2025-09-24,08:29:49,2030827021,LOC_1721,121.278156,24.901808
(租11402)埔頂街、隆德街、仁和路一段-4.往埔頂街往埔頂一街(車),NOR-1002,圳頂派出所,2025-09-24,08:30:05,2030825031,LOC_1726,121.276013,24.901762
(租11402)埔頂街、隆德街、仁和路一段-5.往埔頂街15巷往埔頂路一段(車),NOR-1002,圳頂派出所,2025-09-24,08:30:07,2030825041,LOC_1727,121.275726,24.901906
(租11402)埔頂街、隆德街、仁和路一段-3.往隆德街往埔頂路一段(車),NOR-1002,圳頂派出所,2025-09-24,08:30:15,2030825021,LOC_1725,121.275375,24.900885
(租11401)仁和路一段(市112)、仁和七街-5.往埔頂街(車),NOR-1002,圳頂派出所,2025-09-24,08:30:27,2030425041,LOC_1665,121.276375,24.900168
(租11401)仁和路一段(市112)、仁和七街-3.往仁和一街(車),NOR-1002,圳頂派出所,2025-09-24,08:30:29,2030425021,LOC_1663,121.276244,24.899881
(租11401)仁和路一段(市112)、仁和七街-2.往員林路一段(車),NOR-1002,圳頂派出所,2025-09-24,08:30:32,2030425011,LOC_1662,121.276633,24.899833
(租11401)仁和路一段(市112)、仁和七街-4.往埔頂二街(車),NOR-1002,圳頂派出所,2025-09-24,08:30:34,2030425031,LOC_1664,121.276729,24.900089
(租11401)埔頂路一段(桃53)、慈光街-4.往慈光街(車),NOR-1002,圳頂派出所,2025-09-24,08:31:09,2030416031,LOC_1697,121.277361,24.904895
(租11401)埔頂路一段(桃53)、慈光街-3.往仁和路一段(車),NOR-1002,圳頂派出所,2025-09-24,08:31:16,2030416021,LOC_1696,121.276821,24.9052
(租11401)白玉一路、白玉二路與自強五街口-3.往自強一路(車),NOR-1001,觀音分駐所,2025-09-24,08:34:00,2020859021,LOC_0846,121.083625,25.044509
(租11401)白玉一路、白玉二路與自強五街口-4.自強五街往桃科五路(車),NOR-1001,觀音分駐所,2025-09-24,08:34:03,2020859031,LOC_0847,121.083491,25.044828
(租11401)白玉一路、白玉二路與自強五街口-5.白玉二路往桃科五路(車),NOR-1001,觀音分駐所,2025-09-24,08:34:08,2020859041,LOC_0848,121.08287,25.045127
(租11401)白玉一路、白玉二路與自強五街口-6.往白玉三路(車),NOR-1001,觀音分駐所,2025-09-24,08:34:14,2020859051,LOC_0849,121.08241,25.044702
(租11401)自強一路與桃科五路口-5.往白玉二路(車),NOR-1001,觀音分駐所,2025-09-24,08:34:28,2020858041,LOC_0854,121.084189,25.045204
(租11401)自強一路與桃科五路口-4.往自強五路(車),NOR-1001,觀音分駐所,2025-09-24,08:34:32,2020858031,LOC_0853,121.084306,25.044773
(租11401)自強一路與桃科五路口-3.往白玉一路(車),NOR-1001,觀音分駐所,2025-09-24,08:34:34,2020858021,LOC_0852,121.084438,25.044564
(租11401)自強一路與桃科五路口-6.往桃科六路(車),NOR-1001,觀音分駐所,2025-09-24,08:34:40,2020858051,LOC_0855,121.084749,25.0451
(租11401)桃科七路與白玉二路口-2.往桃科六路(車),NOR-1001,觀音分駐所,2025-09-24,08:35:00,2020857011,LOC_0867,121.085838,25.047488
(租11401)桃科七路與白玉二路口-3.往白玉三路(車),NOR-1001,觀音分駐所,2025-09-24,08:35:02,2020857021,LOC_0868,121.085974,25.047749
(租11401)桃科七路與白玉二路口-4.往自強六街(車),NOR-1001,觀音分駐所,2025-09-24,08:35:04,2020857031,LOC_0869,121.086282,25.047676
(租11401)桃科七路與白玉二路口-5.往自強二路(車),NOR-1001,觀音分駐所,2025-09-24,08:35:07,2020857041,LOC_0870,121.086178,25.047453
(租11402)玉林路一段與桃科六路口-2.往白玉三路(車),NOR-1001,觀音分駐所,2025-09-24,08:35:44,2021069011,LOC_0918,121.08872,25.043427
(租11402)玉林路一段與桃科六路口-3.往中興路(車),NOR-1001,觀音分駐所,2025-09-24,08:35:50,2021069021,LOC_0919,121.088328,25.04289
(租11402)信義路145、156巷口-2.往中正路(車),NOR-1001,觀音分駐所,2025-09-24,08:37:17,2020368011,LOC_0935,121.077574,25.035256
(租11402)信義路145、156巷口-4.往信義路(車),NOR-1001,觀音分駐所,2025-09-24,08:37:24,2020368031,LOC_0937,121.076785,25.035825
(租11402)信義路145、156巷口-3.往桃科一路(車),NOR-1001,觀音分駐所,2025-09-24,08:37:30,2020368021,LOC_0936,121.076456,25.035168
(租11401)文化路與觀和路口-2.往中正路(車),NOR-1001,觀音分駐所,2025-09-24,08:38:38,2020349011,LOC_0820,121.08444,25.029482
(租11401)文化路與觀和路口-3.往廣興一路(車),NOR-1001,觀音分駐所,2025-09-24,08:38:41,2020349021,LOC_0821,121.084697,25.029324
(租11401)文化路與觀新路-1.往濱海路廣興段(車),NOR-1001,觀音分駐所,2025-09-24,08:38:57,2020349111,LOC_0823,121.085098,25.02806
(租11401)槺榔路、蚵殼港圳6-1號池-5.往南圳(車),NOR-1005,大坡派出所,2025-09-24,08:46:00,2050235041,LOC_2678,121.030018,24.973456
(租11401)槺榔路、蚵殼港圳6-1號池-4.往下槺榔(車),NOR-1005,大坡派出所,2025-09-24,08:46:04,2050235031,LOC_2677,121.02991,24.973862
(租11401)槺榔路、蚵殼港圳6-1號池-3.往大坡國中(車),NOR-1005,大坡派出所,2025-09-24,08:46:06,2050235021,LOC_2676,121.029751,24.973919
(租11401)槺榔路、蚵殼港圳6-1號池-2.往民有三路(車),NOR-1005,大坡派出所,2025-09-24,08:46:07,2050235011,LOC_2675,121.029551,24.973828
(租11401)文化路二段(台15)、湧泉路-4.文化路二段往民有一路(車),NOR-1005,永安派出所,2025-09-24,08:47:07,2050205031,LOC_2597,121.022497,24.970165
(租11401)文化路二段(台15)、湧泉路-5.往笨港里3鄰(車),NOR-1005,永安派出所,2025-09-24,08:47:10,2050205041,LOC_2598,121.022173,24.969763
(租11401)文化路二段(台15)、湧泉路-2.文化路二段往蚵間內車道(車),NOR-1005,永安派出所,2025-09-24,08:47:13,2050205011,LOC_2595,121.021786,24.969783
(租11401)文化路二段(台15)、湧泉路-3.文化路二段往蚵間外車道(車),NOR-1005,永安派出所,2025-09-24,08:47:13,2050205021,LOC_2596,121.021771,24.969783
(租11401)文化路二段(台15)、湧泉路-6.湧泉路往台61巷(車),NOR-1005,永安派出所,2025-09-24,08:47:20,2050205051,LOC_2599,121.02155,24.970313
(租11402)文化路二段540號前-3.文化路二段往文大路外車道(車),NOR-1005,大坡派出所,2025-09-24,08:48:47,2050255021,LOC_2682,121.01561,24.964907
(租11402)文化路二段540號前-2.文化路二段往文大路內車道(車),NOR-1005,大坡派出所,2025-09-24,08:48:47,2050255011,LOC_2681,121.015588,24.964917
(租11402)文化路二段540號前-6.往蚵殼港圳6-1號池(車),NOR-1005,大坡派出所,2025-09-24,08:48:51,2050255051,LOC_2685,121.0155,24.964549
(租11402)文化路二段540號前-5.文化路二段往後庄二路內車道(車),NOR-1005,大坡派出所,2025-09-24,08:48:53,2050255041,LOC_2684,121.015173,24.964494
(租11402)文化路二段540號前-4.文化路二段往後庄二路外車道(車),NOR-1005,大坡派出所,2025-09-24,08:48:53,2050255031,LOC_2683,121.015156,24.964499
(租11402)文化路二段540號前-7.往台61線(車),NOR-1005,大坡派出所,2025-09-24,08:48:56,2050255061,LOC_2686,121.015083,24.964816
(租11402)春日路與寶山街口 (延伸寶山街378、360巷)-5.往雙峰路(車),NOR-1004,青溪派出所,2025-09-24,08:49:00,2010072041,LOC_0304,121.311399,25.011562
(租11402)春日路與寶山街口 (延伸寶山街378、360巷)-3.往雙峰路(車),NOR-1004,青溪派出所,2025-09-24,08:49:07,2010072021,LOC_0302,121.311957,25.011226
(租11402)春日路與寶山街口 (延伸寶山街378、360巷)-6.往大業路一段(車),NOR-1004,青溪派出所,2025-09-24,08:49:15,2010072051,LOC_0305,121.311443,25.010664
(租11402)春日路與寶山街口 (延伸寶山街378、360巷)-4.往民富十一街(車),NOR-1004,青溪派出所,2025-09-24,08:49:21,2010072031,LOC_0303,121.312291,25.010548
(租11401)福元街、民富九街與大業路一段口-7.往大業路一段(車),NOR-1004,青溪派出所,2025-09-24,08:49:36,2010035061,LOC_0283,121.314268,25.00964
(租11401)福元街、民富九街與大業路一段口-6.往福元街(車),NOR-1004,青溪派出所,2025-09-24,08:49:38,2010035051,LOC_0282,121.314511,25.009742000000003
(租11401)福元街、民富九街與大業路一段口-5.往民富九街(車),NOR-1004,青溪派出所,2025-09-24,08:49:44,2010035041,LOC_0281,121.315363,25.009247
(租11401)福元街、民富九街與大業路一段口-4.往大業路一段往民光東路(車),NOR-1004,青溪派出所,2025-09-24,08:49:50,2010035031,LOC_0280,121.315108,25.008747
(租11401)民有三街、民有十三街與寶山街口-4.往民有三街(車),NOR-1004,小檜溪派出所,2025-09-24,08:50:10,2010017031,LOC_0660,121.314705,25.010809
(租11401)民有三街、民有十三街與寶山街口-5.往寶山街往大有路(車),NOR-1004,小檜溪派出所,2025-09-24,08:50:17,2010017041,LOC_0661,121.314438,25.011682
(租11401)民有三街、民有十三街與寶山街口-6.往雙峰路(車),NOR-1004,小檜溪派出所,2025-09-24,08:50:20,2010017051,LOC_0662,121.314206600337,25.0120838645721
(租11401)坤成街與民有十六街口-5.往坤成街105巷(車),NOR-1004,小檜溪派出所,2025-09-24,08:50:33,2010067041,LOC_0667,121.312901,25.013278
(租11401)坤成街與民有十六街口-3.往坤成街往民有三街(車),NOR-1004,小檜溪派出所,2025-09-24,08:50:35,2010067021,LOC_0665,121.312771,25.013527
(租11401)坤成街與民有十六街口-4.往坤成街往大業一路(車),NOR-1004,小檜溪派出所,2025-09-24,08:50:36,2010067031,LOC_0666,121.312732,25.013523
(租11401)坤成街與民有十六街口-6.往民有十六街往大興路(車),NOR-1004,小檜溪派出所,2025-09-24,08:50:42,2010067051,LOC_0668,121.312949,25.013999
(租11401)農改場前午後湖方向 (東福路口)-3.往蚵間國小(車),NOR-1005,大坡派出所,2025-09-24,08:50:44,2050233021,LOC_2673,121.026921,24.954836
(租11401)農改場前午後湖方向 (東福路口)-2.往大坡派出所(車),NOR-1005,大坡派出所,2025-09-24,08:50:49,2050233011,LOC_2672,121.027392,24.955033
(租11401)大有路與興一街口-3.往興一街65巷(車),NOR-1004,小檜溪派出所,2025-09-24,08:51:11,2010004021,LOC_0646,121.316511,25.015082
(租11401)大有路與興一街口-6.往大有路往大興路方向(車),NOR-1004,小檜溪派出所,2025-09-24,08:51:15,2010004051,LOC_0649,121.31694,25.015451
(租11401)大有路與興一街口-5.往興一街(車),NOR-1004,小檜溪派出所,2025-09-24,08:51:22,2010004041,LOC_0648,121.317582,25.015535
(租11401)大有路與興一街口-4.往民有東路12巷(車),NOR-1004,小檜溪派出所,2025-09-24,08:51:24,2010004031,LOC_0647,121.317788,25.015411
(租11401)大有路與興一街口-7.往大有路往民有東路方向(車),NOR-1004,小檜溪派出所,2025-09-24,08:51:30,2010004061,LOC_0650,121.317334,25.014737
(租11401)民有二路、國校路口＃民有二路(桃106)、國校路-4.往大坡里6鄰(車),NOR-1005,大坡派出所,2025-09-24,08:52:48,2050210031,LOC_2670,121.039771,24.958185
(租11401)民有二路、國校路口＃民有二路(桃106)、國校路-3.往大坡國小(車),NOR-1005,大坡派出所,2025-09-24,08:52:51,2050210021,LOC_2669,121.040111,24.958169
(租11402)東福路一段、警訓路口-3.往警訓中心(車),NOR-1005,大坡派出所,2025-09-24,08:54:30,2050272021,LOC_2691,121.049357,24.964123
(租11402)民有路、民富街口-4.往民富街(車),SPA-7778,石門派出所,2025-09-24,13:02:00,2090883031,LOC_4110,121.239369,24.819236
(租11402)民有路、民富街口-5.往民有二街(車),SPA-7778,石門派出所,2025-09-24,13:02:11,2090883041,LOC_4111,121.240106,24.820831
(租11402)民治一街、五街、七街口-8.往民治七街內車道(車),SPA-7778,石門派出所,2025-09-24,13:02:22,2090844071,LOC_4119,121.238877,24.82122
(租11402)民治一街、五街、七街口-7.往民治七街方向車道(車),SPA-7778,石門派出所,2025-09-24,13:02:23,2090844061,LOC_4118,121.238776,24.821153
(租11402)民治一街、五街、七街口-6.往民治五街口(車),SPA-7778,石門派出所,2025-09-24,13:02:31,2090844051,LOC_4117,121.238041,24.821302
(租11402)民治一街、五街、七街口-5.往民治一街5號(車),SPA-7778,石門派出所,2025-09-24,13:02:35,2090844041,LOC_4116,121.237553,24.821231
(租11402)民治路、民治六、八街口-4.往民治路口(車),SPA-7778,石門派出所,2025-09-24,13:03:02,2090845031,LOC_4123,121.235939,24.82287
(租11402)民治路、民治六、八街口-3.往民治六街內(車),SPA-7778,石門派出所,2025-09-24,13:03:07,2090845021,LOC_4122,121.235478,24.823224
(租11402)民治路、民治六、八街口-2.往民治八街38號(車),SPA-7778,石門派出所,2025-09-24,13:03:11,2090845011,LOC_4121,121.235173,24.822813
(租11401)三角林街與富華街三林段路口-3.往龍源路(車),SPA-7778,石門派出所,2025-09-24,13:04:10,2090666021,LOC_4092,121.232144,24.82987
(租11401)三角林街與富華街三林段路口-4.往民生路(車),SPA-7778,石門派出所,2025-09-24,13:04:14,2090666031,LOC_4093,121.232312,24.830295
(租11402)佳安西路4巷77弄(臥龍居社區)-2往佳安西路4巷77弄內(車),SPA-7778,石門派出所,2025-09-24,13:05:16,2090871011,LOC_4128,121.23721,24.83634
(租11402)佳安西路4巷77弄(臥龍居社區)-3.往佳安西路4巷33弄口(車),SPA-7778,石門派出所,2025-09-24,13:05:23,2090871021,LOC_4129,121.238095,24.836441
(租11402)佳安西路4巷與4巷55弄口-3.往十一分埤(車),SPA-7778,石門派出所,2025-09-24,13:05:29,2090688021,LOC_4132,121.238358,24.837201
(租11402)佳安西路4巷與4巷55弄口-2.往4巷60弄巷口(車),SPA-7778,石門派出所,2025-09-24,13:05:32,2090688011,LOC_4131,121.238319,24.837432
(租11402)佳安西路4巷與4巷55弄口-4.往佳安西路(車),SPA-7778,石門派出所,2025-09-24,13:05:36,2090688031,LOC_4133,121.238727,24.837177
(租11402)佳安西路與佳安西路 4巷口(延伸至17弄)-5.往4巷17弄口(車),SPA-7778,石門派出所,2025-09-24,13:05:40,2090689041,LOC_4138,121.23911,24.836937
(租11402)佳安西路與佳安西路 4巷口(延伸至17弄)-4.往佳安西路口 (賓帥餐廳) 方向(車),SPA-7778,石門派出所,2025-09-24,13:05:49,2090689031,LOC_4137,121.239685,24.836178
(租11402)佳安西路與佳安西路 4巷口(延伸至17弄)-3.往文化路(車),SPA-7778,石門派出所,2025-09-24,13:05:55,2090689021,LOC_4136,121.240151,24.836686
(租11402)民族路252巷口-2.往民族路251巷內(車),SPA-7778,石門派出所,2025-09-24,13:06:54,2090940011,LOC_4125,121.23542,24.839285
(租11402)春日路與寶山街口 (延伸寶山街378、360巷)-5.往雙峰路(車),NOR-1004,青溪派出所,2025-09-25,08:27:00,2010072041,LOC_0304,121.311399,25.011562
(租11402)春日路與寶山街口 (延伸寶山街378、360巷)-3.往雙峰路(車),NOR-1004,青溪派出所,2025-09-25,08:27:06,2010072021,LOC_0302,121.311957,25.011226
(租11402)春日路與寶山街口 (延伸寶山街378、360巷)-6.往大業路一段(車),NOR-1004,青溪派出所,2025-09-25,08:27:12,2010072051,LOC_0305,121.311443,25.010664
(租11402)春日路與寶山街口 (延伸寶山街378、360巷)-4.往民富十一街(車),NOR-1004,青溪派出所,2025-09-25,08:27:17,2010072031,LOC_0303,121.312291,25.010548
(租11401)福元街、民富九街與大業路一段口-7.往大業路一段(車),NOR-1004,青溪派出所,2025-09-25,08:27:33,2010035061,LOC_0283,121.314268,25.00964
(租11401)福元街、民富九街與大業路一段口-6.往福元街(車),NOR-1004,青溪派出所,2025-09-25,08:27:35,2010035051,LOC_0282,121.314511,25.009742000000003
(租11401)福元街、民富九街與大業路一段口-5.往民富九街(車),NOR-1004,青溪派出所,2025-09-25,08:27:44,2010035041,LOC_0281,121.315363,25.009247
(租11401)福元街、民富九街與大業路一段口-4.往大業路一段往民光東路(車),NOR-1004,青溪派出所,2025-09-25,08:27:49,2010035031,LOC_0280,121.315108,25.008747
(租11401)民有三街、民有十三街與寶山街口-4.往民有三街(車),NOR-1004,小檜溪派出所,2025-09-25,08:28:14,2010017031,LOC_0660,121.314705,25.010809
(租11401)民有三街、民有十三街與寶山街口-5.往寶山街往大有路(車),NOR-1004,小檜溪派出所,2025-09-25,08:28:21,2010017041,LOC_0661,121.314438,25.011682
(租11401)民有三街、民有十三街與寶山街口-6.往雙峰路(車),NOR-1004,小檜溪派出所,2025-09-25,08:28:25,2010017051,LOC_0662,121.314206600337,25.0120838645721
(租11401)坤成街與民有十六街口-5.往坤成街105巷(車),NOR-1004,小檜溪派出所,2025-09-25,08:28:44,2010067041,LOC_0667,121.312901,25.013278
(租11401)坤成街與民有十六街口-3.往坤成街往民有三街(車),NOR-1004,小檜溪派出所,2025-09-25,08:28:47,2010067021,LOC_0665,121.312771,25.013527
(租11401)坤成街與民有十六街口-4.往坤成街往大業一路(車),NOR-1004,小檜溪派出所,2025-09-25,08:28:48,2010067031,LOC_0666,121.312732,25.013523
(租11401)坤成街與民有十六街口-6.往民有十六街往大興路(車),NOR-1004,小檜溪派出所,2025-09-25,08:28:51,2010067051,LOC_0668,121.312949,25.013999
(租11401)大有路與興一街口-3.往興一街65巷(車),NOR-1004,小檜溪派出所,2025-09-25,08:29:31,2010004021,LOC_0646,121.316511,25.015082
(租11401)大有路與興一街口-6.往大有路往大興路方向(車),NOR-1004,小檜溪派出所,2025-09-25,08:29:35,2010004051,LOC_0649,121.31694,25.015451
(租11401)大有路與興一街口-5.往興一街(車),NOR-1004,小檜溪派出所,2025-09-25,08:29:40,2010004041,LOC_0648,121.317582,25.015535
(租11401)大有路與興一街口-4.往民有東路12巷(車),NOR-1004,小檜溪派出所,2025-09-25,08:29:43,2010004031,LOC_0647,121.317788,25.015411
(租11401)大有路與興一街口-7.往大有路往民有東路方向(車),NOR-1004,小檜溪派出所,2025-09-25,08:29:51,2010004061,LOC_0650,121.317334,25.014737
(租11402)介壽路(台4)、仁善街-4.往介壽路往興豐路(車),NOR-1002,圳頂派出所,2025-09-25,08:36:00,2030790031,LOC_1705,121.286972,24.90829
(租11402)介壽路(台4)、仁善街-3.往仁善街往埔仁路(車),NOR-1002,圳頂派出所,2025-09-25,08:36:06,2030790021,LOC_1704,121.286205,24.908051
(租11402)介壽路(台4)、仁善街-2.往介壽路往員林路一段(車),NOR-1002,圳頂派出所,2025-09-25,08:36:10,2030790011,LOC_1703,121.286422,24.907734
(租11402)介壽路(台4)、介壽路891巷-3.往介壽路891巷往仁福宮前道路(車),NOR-1002,圳頂派出所,2025-09-25,08:36:20,2030427021,LOC_1708,121.286172,24.906234
(租11401)仁德南街、仁美街135巷-2.往長興路三段(車),NOR-1002,圳頂派出所,2025-09-25,08:37:02,2030426011,LOC_1675,121.285474,24.9105
(租11401)仁德南街、仁美街135巷-3.往仁美一街(車),NOR-1002,圳頂派出所,2025-09-25,08:37:04,2030426021,LOC_1676,121.28533,24.910766
