攝影機名稱,車牌,單位,日期,時間,攝影機,經度,緯度
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-08,19:47:34,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,AFR-5678,交通大隊,2025-09-08,19:56:34,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-08,20:05:34,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-08,20:10:34,2860436411,121.15,24.9
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-09,07:59:00,2860436411,121.15,24.9
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-09,08:05:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AB段,AFR-5678,交通大隊,2025-09-09,08:11:00,2769777146,121.27391304347826,25.02391304347826
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-09,08:22:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-09,08:28:00,2988156894,121.18260869565218,24.932608695652174
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-09,08:34:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-09,08:34:00,2633412520,121.18913043478261,24.93913043478261
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-09,08:40:00,2860436411,121.15,24.9
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-09,08:52:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AB段,BKE-6831,交通大隊,2025-09-09,08:59:00,2769777146,121.27391304347826,25.02391304347826
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-09,09:09:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-09,09:19:00,2988156894,121.18260869565218,24.932608695652174
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-09,09:25:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-09,09:25:00,2633412520,121.18913043478261,24.93913043478261
平鎮區-C大學路,CXY-1234,平鎮派出所,2025-09-09,11:07:00,2329739935,121.22173913043478,24.97173913043478
交通幹道-CD段,CXY-1234,交通大隊,2025-09-09,11:14:00,2153961742,121.28695652173913,25.036956521739132
龍潭區-D市區,CXY-1234,龍潭派出所,2025-09-09,11:26:00,2401541871,121.24782608695652,24.997826086956522
交通幹道-AD段,CXY-1234,交通大隊,2025-09-09,11:32:00,2747352330,121.29347826086956,25.043478260869566
楊梅區-A幹道-路口1,CXY-1234,楊梅派出所,2025-09-09,11:38:00,2345667088,121.15652173913044,24.906521739130433
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-09,16:44:03,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-09,17:02:03,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-09,17:13:03,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-09,17:23:03,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,AFR-5678,交通大隊,2025-09-09,17:29:03,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-09,17:34:03,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-09,17:46:03,2860436411,121.15,24.9
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-09,18:33:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-09,18:44:00,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-09,18:52:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-09,18:54:42,2633412520,121.18913043478261,24.93913043478261
交通幹道-AB段,BKE-6831,交通大隊,2025-09-09,19:04:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-09,19:11:00,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-09,19:23:00,2860436411,121.15,24.9
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-10,07:50:00,2860436411,121.15,24.9
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-10,07:57:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AB段,AFR-5678,交通大隊,2025-09-10,08:06:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-10,08:08:00,2860436411,121.15,24.9
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-10,08:15:00,2116242969,121.20869565217392,24.958695652173912
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-10,08:16:00,2265252987,121.17608695652174,24.92608695652174
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-10,08:24:00,2988156894,121.18260869565218,24.932608695652174
交通幹道-AB段,BKE-6831,交通大隊,2025-09-10,08:28:00,2769777146,121.27391304347826,25.02391304347826
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-10,08:33:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-10,08:34:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-10,08:34:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-10,08:38:00,2988156894,121.18260869565218,24.932608695652174
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-10,08:49:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-10,08:49:00,2633412520,121.18913043478261,24.93913043478261
平鎮區-C大學路,CXY-1234,平鎮派出所,2025-09-10,10:12:00,2329739935,121.22173913043478,24.97173913043478
交通幹道-CD段,CXY-1234,交通大隊,2025-09-10,10:18:00,2153961742,121.28695652173913,25.036956521739132
龍潭區-D市區,CXY-1234,龍潭派出所,2025-09-10,10:29:00,2401541871,121.24782608695652,24.997826086956522
交通幹道-AD段,CXY-1234,交通大隊,2025-09-10,10:37:00,2747352330,121.29347826086956,25.043478260869566
楊梅區-A幹道-路口1,CXY-1234,楊梅派出所,2025-09-10,10:49:00,2345667088,121.15652173913044,24.906521739130433
龍潭區-D市區,CXY-1234,龍潭派出所,2025-09-10,10:49:00,2401541871,121.24782608695652,24.997826086956522
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-10,17:24:16,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-10,17:44:16,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-10,17:52:16,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-10,17:58:16,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-10,18:04:30,2633412520,121.18913043478261,24.93913043478261
交通幹道-AB段,AFR-5678,交通大隊,2025-09-10,18:05:16,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-10,18:17:16,2265252987,121.17608695652174,24.92608695652174
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-10,18:20:00,2633412520,121.18913043478261,24.93913043478261
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-10,18:23:16,2860436411,121.15,24.9
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-10,18:32:00,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-10,18:39:00,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,BKE-6831,交通大隊,2025-09-10,18:50:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-10,19:01:00,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-10,19:08:00,2860436411,121.15,24.9
龍潭區-D市區,CXY-1234,龍潭派出所,2025-09-10,19:46:48,2401541871,121.24782608695652,24.997826086956522
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-11,08:09:00,2860436411,121.15,24.9
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-11,08:18:00,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-11,08:21:00,2860436411,121.15,24.9
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-11,08:29:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AB段,AFR-5678,交通大隊,2025-09-11,08:30:00,2769777146,121.27391304347826,25.02391304347826
交通幹道-AB段,BKE-6831,交通大隊,2025-09-11,08:35:00,2769777146,121.27391304347826,25.02391304347826
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-11,08:35:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-11,08:46:00,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-11,08:46:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-11,08:52:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-11,08:52:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-11,08:52:00,2988156894,121.18260869565218,24.932608695652174
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-11,09:02:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-11,09:02:00,2633412520,121.18913043478261,24.93913043478261
龍潭區-D風景區-入口,CXY-1234,龍潭派出所,2025-09-11,09:12:00,2431036517,121.23478260869565,24.984782608695653
交通幹道-CD段,CXY-1234,交通大隊,2025-09-11,09:19:00,2153961742,121.28695652173913,25.036956521739132
平鎮區-C大學路,CXY-1234,平鎮派出所,2025-09-11,09:30:00,2329739935,121.22173913043478,24.97173913043478
平鎮區-C住宅區-巷口,CXY-1234,平鎮派出所,2025-09-11,09:41:00,2832237050,121.21521739130435,24.965217391304346
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-11,17:01:32,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-11,17:33:32,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-11,17:42:32,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-11,17:52:32,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,AFR-5678,交通大隊,2025-09-11,18:01:32,2769777146,121.27391304347826,25.02391304347826
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-11,18:03:49,2633412520,121.18913043478261,24.93913043478261
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-11,18:10:32,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-11,18:15:32,2860436411,121.15,24.9
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-11,18:19:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-11,18:27:00,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-11,18:33:00,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,BKE-6831,交通大隊,2025-09-11,18:44:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-11,18:55:00,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-11,19:00:00,2860436411,121.15,24.9
